sample	event	chrom	start	type	error_group	rep	depth	purity
visorR53	41	2R	10970000	tandem duplication	tp	3	deep	80
visorR53	109	X	7810000	deletion	tp	3	deep	80
visorR53	101	4	947000	tandem duplication	tp	3	deep	80
visorR53	75	3R	9938000	deletion	tp	3	deep	80
visorR53	72	3R	8312000	tandem duplication	tp	3	deep	80
visorR53	8	2L	7810000	deletion	tp	3	deep	80
visorR53	20	2L	11987000	tandem duplication	tp	3	deep	80
visorR53	65	3R	5550000	deletion	tp	3	deep	80
visorR53	50	3L	7810000	deletion	tp	3	deep	80
visorR53	105	X	6150000	tandem duplication	tp	3	deep	80
visorR53	114	X	9938000	deletion	tp	3	deep	80
visorR53	49	3L	7160000	deletion	tp	3	deep	80
visorR53	46	3L	5550000	deletion	tp	3	deep	80
visorR53	23	2R	5000000	deletion	tp	3	deep	80
visorR53	19	2L	11485000	inversion	tp	3	deep	80
visorR53	117	X	11485000	inversion	tp	3	deep	80
visorR53	3	2L	5550000	deletion	tp	3	deep	80
visorR53	86	4	390000	tandem duplication	tp	3	deep	80
visorR53	32	2R	8312000	tandem duplication	tp	3	deep	80
visorR53	103	X	5000000	deletion	tp	3	deep	80
visorR53	108	X	7160000	deletion	tp	3	deep	80
visorR53	111	X	8887000	deletion	tp	3	deep	80
visorR53	93	4	727000	deletion	tp	3	deep	80
visorR53	73	3R	8887000	deletion	tp	3	deep	80
visorR53	4	2L	6150000	tandem duplication	tp	3	deep	80
visorR53	115	X	10463000	inversion	tp	3	deep	80
visorR53	9	2L	8312000	tandem duplication	tp	3	deep	80
visorR53	57	3L	10463000	inversion	tp	3	deep	80
visorR53	81	3R	11987000	tandem duplication	tp	3	deep	80
visorR53	82	4	200000	deletion	tp	3	deep	80
visorR53	58	3L	10970000	tandem duplication	tp	3	deep	80
visorR53	25	2R	5611257	deletion	fp	3	deep	80
visorR53	77	3R	10463000	inversion	tp	3	deep	80
visorR53	97	4	863000	inversion	tp	3	deep	80
visorR53	-	4	797000	inversion	fn	3	deep	80
visorR53	80	3R	11485000	inversion	tp	3	deep	80
visorR53	14	2L	9938000	deletion	tp	3	deep	80
visorR53	100	4	925000	inversion	tp	3	deep	80
visorR53	34	2R	8887000	deletion	tp	3	deep	80
visorR53	47	3L	6655000	inversion	tp	3	deep	80
visorR53	45	3L	5000000	deletion	tp	3	deep	80
visorR53	67	3R	6655000	inversion	tp	3	deep	80
visorR53	63	3L	12489000	deletion	tp	3	deep	80
visorR53	70	3R	7810000	deletion	tp	3	deep	80
visorR53	118	X	11987000	tandem duplication	tp	3	deep	80
visorR53	79	3R	10970000	tandem duplication	tp	3	deep	80
visorR53	28	2R	6655000	inversion	tp	3	deep	80
visorR55	37	2R	9938000	deletion	tp	3	deep	60
visorR55	54	3L	8887000	deletion	tp	3	deep	60
visorR55	22	2L	12489000	deletion	tp	3	deep	60
visorR55	29	2R	7160000	deletion	tp	3	deep	60
visorR55	14	2L	9437000	inversion	tp	3	deep	60
visorR55	25	2R	5550000	deletion	tp	3	deep	60
visorR55	46	3L	5550000	deletion	tp	3	deep	60
visorR55	-	2R	12489000	deletion	fn	3	deep	60
visorR55	103	X	6655000	inversion	tp	3	deep	60
visorR55	27	2R	6150000	tandem duplication	tp	3	deep	60
visorR55	-	3R	5000000	deletion	fn	3	deep	60
visorR55	-	3L	11485000	inversion	fn	3	deep	60
visorR55	90	4	610000	deletion	tp	3	deep	60
visorR55	-	4	415000	inversion	fn	3	deep	60
visorR55	113	X	10970000	tandem duplication	tp	3	deep	60
visorR55	18	2L	10970000	tandem duplication	tp	3	deep	60
visorR55	42	2R	11485000	inversion	tp	3	deep	60
visorR55	88	4	440000	deletion	tp	3	deep	60
visorR55	39	2R	10463000	inversion	tp	3	deep	60
visorR55	74	3R	9437000	inversion	tp	3	deep	60
visorR55	-	3L	6150000	tandem duplication	fn	3	deep	60
visorR55	68	3R	7160000	deletion	tp	3	deep	60
visorR55	56	3L	9938000	deletion	tp	3	deep	60
visorR55	116	X	12489000	deletion	tp	3	deep	60
visorR55	36	2R	9437000	inversion	tp	3	deep	60
visorR55	95	4	818000	deletion	tp	3	deep	60
visorR55	-	4	969000	deletion	fn	3	deep	60
visorR55	-	3R	12489000	deletion	fn	3	deep	60
visorR55	7	2L	7160000	deletion	tp	3	deep	60
visorR55	107	X	8312000	tandem duplication	tp	3	deep	60
visorR55	66	3R	6150000	tandem duplication	tp	3	deep	60
visorR55	17	2L	10463000	inversion	tp	3	deep	60
visorR55	6	2L	6655000	inversion	tp	3	deep	60
visorR55	101	X	5550000	deletion	tp	3	deep	60
visorR55	51	3L	8312000	tandem duplication	tp	3	deep	60
visorR55	97	4	890000	tandem duplication	tp	3	deep	60
visorR55	61	3L	11987000	tandem duplication	tp	3	deep	60
visorR55	12	2L	8887000	deletion	tp	3	deep	60
visorR55	109	X	9437000	inversion	tp	3	deep	60
visorR55	43	2R	11987000	tandem duplication	tp	3	deep	60
visorR55	85	4	270000	deletion	tp	3	deep	60
visorR55	91	4	632000	tandem duplication	tp	3	deep	60
visorR55	55	3L	9437000	inversion	tp	3	deep	60
visorR55	2	2L	5000000	deletion	tp	3	deep	60
visorR55	31	2R	7810000	deletion	tp	3	deep	60
visorR55	41	2R	10970000	tandem duplication	tp	3	deep	60
visorR55	106	X	7810000	deletion	tp	3	deep	60
visorR55	99	4	947000	tandem duplication	tp	3	deep	60
visorR55	75	3R	9938000	deletion	tp	3	deep	60
visorR55	72	3R	8312000	tandem duplication	tp	3	deep	60
visorR55	9	2L	7810000	deletion	tp	3	deep	60
visorR55	21	2L	11987000	tandem duplication	tp	3	deep	60
visorR55	65	3R	5550000	deletion	tp	3	deep	60
visorR55	50	3L	7810000	deletion	tp	3	deep	60
visorR55	102	X	6150000	tandem duplication	tp	3	deep	60
visorR55	111	X	9938000	deletion	tp	3	deep	60
visorR55	49	3L	7160000	deletion	tp	3	deep	60
visorR55	24	2R	5000000	deletion	tp	3	deep	60
visorR55	20	2L	11485000	inversion	tp	3	deep	60
visorR55	114	X	11485000	inversion	tp	3	deep	60
visorR55	3	2L	5550000	deletion	tp	3	deep	60
visorR55	87	4	390000	tandem duplication	tp	3	deep	60
visorR55	32	2R	8312000	tandem duplication	tp	3	deep	60
visorR55	100	X	5000000	deletion	tp	3	deep	60
visorR55	104	X	7160000	deletion	tp	3	deep	60
visorR55	108	X	8887000	deletion	tp	3	deep	60
visorR55	93	4	727000	deletion	tp	3	deep	60
visorR55	73	3R	8887000	deletion	tp	3	deep	60
visorR55	4	2L	6150000	tandem duplication	tp	3	deep	60
visorR55	112	X	10463000	inversion	tp	3	deep	60
visorR55	10	2L	8312000	tandem duplication	tp	3	deep	60
visorR55	57	3L	10463000	inversion	tp	3	deep	60
visorR55	81	3R	11987000	tandem duplication	tp	3	deep	60
visorR55	83	4	200000	deletion	tp	3	deep	60
visorR55	58	3L	10970000	tandem duplication	tp	3	deep	60
visorR55	26	2R	5611257	deletion	fp	3	deep	60
visorR55	77	3R	10463000	inversion	tp	3	deep	60
visorR55	64	3R	5020407	deletion	fp	3	deep	60
visorR55	96	4	863000	inversion	tp	3	deep	60
visorR55	-	4	797000	inversion	fn	3	deep	60
visorR55	80	3R	11485000	inversion	tp	3	deep	60
visorR55	15	2L	9938000	deletion	tp	3	deep	60
visorR55	98	4	925000	inversion	tp	3	deep	60
visorR55	34	2R	8887000	deletion	tp	3	deep	60
visorR55	47	3L	6655000	inversion	tp	3	deep	60
visorR55	45	3L	5000000	deletion	tp	3	deep	60
visorR55	67	3R	6655000	inversion	tp	3	deep	60
visorR55	63	3L	12489000	deletion	tp	3	deep	60
visorR55	70	3R	7810000	deletion	tp	3	deep	60
visorR55	115	X	11987000	tandem duplication	tp	3	deep	60
visorR55	79	3R	10970000	tandem duplication	tp	3	deep	60
visorR55	82	4	105	inversion	fp	3	deep	60
visorR55	28	2R	6655000	inversion	tp	3	deep	60
visorR57	33	2R	9938000	deletion	tp	3	deep	40
visorR57	47	3L	8887000	deletion	tp	3	deep	40
visorR57	20	2L	12489000	deletion	tp	3	deep	40
visorR57	-	2L	6655000	inversion	fn	3	deep	40
visorR57	26	2R	7160000	deletion	tp	3	deep	40
visorR57	-	2L	9437000	inversion	fn	3	deep	40
visorR57	21	2R	5550000	deletion	tp	3	deep	40
visorR57	-	4	969000	deletion	fn	3	deep	40
visorR57	-	2R	12489000	deletion	fn	3	deep	40
visorR57	98	X	6655000	inversion	tp	3	deep	40
visorR57	24	2R	6150000	tandem duplication	tp	3	deep	40
visorR57	54	3L	11485000	inversion	tp	3	deep	40
visorR57	-	4	610000	deletion	fn	3	deep	40
visorR57	-	4	415000	inversion	fn	3	deep	40
visorR57	106	X	10970000	tandem duplication	tp	3	deep	40
visorR57	-	2L	10970000	tandem duplication	fn	3	deep	40
visorR57	38	2R	11485000	inversion	tp	3	deep	40
visorR57	84	4	440000	deletion	tp	3	deep	40
visorR57	35	2R	10463000	inversion	tp	3	deep	40
visorR57	68	3R	9437000	inversion	tp	3	deep	40
visorR57	-	3L	6150000	tandem duplication	fn	3	deep	40
visorR57	65	3R	7160000	deletion	tp	3	deep	40
visorR57	-	3L	9938000	deletion	fn	3	deep	40
visorR57	108	X	12489000	deletion	tp	3	deep	40
visorR57	32	2R	9437000	inversion	tp	3	deep	40
visorR57	89	4	818000	deletion	tp	3	deep	40
visorR57	-	3R	12489000	deletion	fn	3	deep	40
visorR57	6	2L	7160000	deletion	tp	3	deep	40
visorR57	101	X	8312000	tandem duplication	tp	3	deep	40
visorR57	61	3R	6150000	tandem duplication	tp	3	deep	40
visorR57	16	2L	10463000	inversion	tp	3	deep	40
visorR57	-	3R	5000000	deletion	fn	3	deep	40
visorR57	96	X	5550000	deletion	tp	3	deep	40
visorR57	45	3L	8312000	tandem duplication	tp	3	deep	40
visorR57	92	4	890000	tandem duplication	tp	3	deep	40
visorR57	55	3L	11987000	tandem duplication	tp	3	deep	40
visorR57	11	2L	8887000	deletion	tp	3	deep	40
visorR57	103	X	9437000	inversion	tp	3	deep	40
visorR57	-	2R	11987000	tandem duplication	fn	3	deep	40
visorR57	80	4	270000	deletion	tp	3	deep	40
visorR57	85	4	632000	tandem duplication	tp	3	deep	40
visorR57	49	3L	9437000	inversion	tp	3	deep	40
visorR57	1	2L	5000000	deletion	tp	3	deep	40
visorR57	28	2R	7810000	deletion	tp	3	deep	40
visorR57	36	2R	10970000	tandem duplication	tp	3	deep	40
visorR57	100	X	7810000	deletion	tp	3	deep	40
visorR57	-	X	10463000	inversion	fn	3	deep	40
visorR57	69	3R	9938000	deletion	tp	3	deep	40
visorR57	-	3R	8312000	tandem duplication	fn	3	deep	40
visorR57	8	2L	7810000	deletion	tp	3	deep	40
visorR57	19	2L	11987000	tandem duplication	tp	3	deep	40
visorR57	59	3R	5550000	deletion	tp	3	deep	40
visorR57	-	3L	7810000	deletion	fn	3	deep	40
visorR57	97	X	6150000	tandem duplication	tp	3	deep	40
visorR57	104	X	9938000	deletion	tp	3	deep	40
visorR57	44	3L	7160000	deletion	tp	3	deep	40
visorR57	40	3L	5550000	deletion	tp	3	deep	40
visorR57	-	2R	5000000	deletion	fn	3	deep	40
visorR57	18	2L	11485000	inversion	tp	3	deep	40
visorR57	107	X	11485000	inversion	tp	3	deep	40
visorR57	2	2L	5550000	deletion	tp	3	deep	40
visorR57	82	4	390000	tandem duplication	tp	3	deep	40
visorR57	29	2R	8312000	tandem duplication	tp	3	deep	40
visorR57	95	X	5000000	deletion	tp	3	deep	40
visorR57	99	X	7160000	deletion	tp	3	deep	40
visorR57	102	X	8887000	deletion	tp	3	deep	40
visorR57	87	4	727000	deletion	tp	3	deep	40
visorR57	-	3R	8887000	deletion	fn	3	deep	40
visorR57	4	2L	6150000	tandem duplication	tp	3	deep	40
visorR57	-	4	947000	tandem duplication	fn	3	deep	40
visorR57	9	2L	8312000	tandem duplication	tp	3	deep	40
visorR57	-	3L	10463000	inversion	fn	3	deep	40
visorR57	75	3R	11987000	tandem duplication	tp	3	deep	40
visorR57	78	4	200000	deletion	tp	3	deep	40
visorR57	52	3L	10970000	tandem duplication	tp	3	deep	40
visorR57	71	3R	10463000	inversion	tp	3	deep	40
visorR57	91	4	863000	inversion	tp	3	deep	40
visorR57	73	3R	10970000	tandem duplication	tp	3	deep	40
visorR57	74	3R	11485000	inversion	tp	3	deep	40
visorR57	14	2L	9938000	deletion	tp	3	deep	40
visorR57	93	4	925000	inversion	tp	3	deep	40
visorR57	-	2R	8887000	deletion	fn	3	deep	40
visorR57	42	3L	6655000	inversion	tp	3	deep	40
visorR57	-	3L	5000000	deletion	fn	3	deep	40
visorR57	63	3R	6655000	inversion	tp	3	deep	40
visorR57	57	3L	12489000	deletion	tp	3	deep	40
visorR57	66	3R	7810000	deletion	tp	3	deep	40
visorR57	39	2R	11987044	tandem duplication	fp	3	deep	40
visorR57	-	X	11987000	tandem duplication	fn	3	deep	40
visorR57	-	4	797000	inversion	fn	3	deep	40
visorR57	25	2R	6655000	inversion	tp	3	deep	40
visorR59	11	2R	9938000	deletion	tp	3	deep	20
visorR59	-	3L	8887000	deletion	fn	3	deep	20
visorR59	7	2L	12489000	deletion	tp	3	deep	20
visorR59	-	2R	7160000	deletion	fn	3	deep	20
visorR59	4	2L	9437000	inversion	tp	3	deep	20
visorR59	-	2R	5550000	deletion	fn	3	deep	20
visorR59	-	3L	5550000	deletion	fn	3	deep	20
visorR59	-	2R	12489000	deletion	fn	3	deep	20
visorR59	33	X	6655000	inversion	tp	3	deep	20
visorR59	-	2R	6150000	tandem duplication	fn	3	deep	20
visorR59	-	3R	5000000	deletion	fn	3	deep	20
visorR59	22	3L	11485000	inversion	tp	3	deep	20
visorR59	-	4	610000	deletion	fn	3	deep	20
visorR59	-	4	415000	inversion	fn	3	deep	20
visorR59	-	X	10970000	tandem duplication	fn	3	deep	20
visorR59	-	2L	10970000	tandem duplication	fn	3	deep	20
visorR59	-	2R	11485000	inversion	fn	3	deep	20
visorR59	-	4	440000	deletion	fn	3	deep	20
visorR59	12	2R	10463000	inversion	tp	3	deep	20
visorR59	26	3R	9437000	inversion	tp	3	deep	20
visorR59	-	3L	6150000	tandem duplication	fn	3	deep	20
visorR59	24	3R	7160000	deletion	tp	3	deep	20
visorR59	-	3L	9938000	deletion	fn	3	deep	20
visorR59	-	X	12489000	deletion	fn	3	deep	20
visorR59	10	2R	9437000	inversion	tp	3	deep	20
visorR59	28	4	818000	deletion	tp	3	deep	20
visorR59	-	4	969000	deletion	fn	3	deep	20
visorR59	-	3R	12489000	deletion	fn	3	deep	20
visorR59	-	2L	7160000	deletion	fn	3	deep	20
visorR59	-	X	8312000	tandem duplication	fn	3	deep	20
visorR59	-	3R	6150000	tandem duplication	fn	3	deep	20
visorR59	-	2L	10463000	inversion	fn	3	deep	20
visorR59	2	2L	6655000	inversion	tp	3	deep	20
visorR59	-	X	5550000	deletion	fn	3	deep	20
visorR59	17	3L	8312000	tandem duplication	tp	3	deep	20
visorR59	-	4	890000	tandem duplication	fn	3	deep	20
visorR59	-	3L	11987000	tandem duplication	fn	3	deep	20
visorR59	-	2L	8887000	deletion	fn	3	deep	20
visorR59	-	X	9437000	inversion	fn	3	deep	20
visorR59	14	2R	11987000	tandem duplication	tp	3	deep	20
visorR59	-	4	270000	deletion	fn	3	deep	20
visorR59	-	4	632000	tandem duplication	fn	3	deep	20
visorR59	19	3L	9437000	inversion	tp	3	deep	20
visorR59	-	2L	5000000	deletion	fn	3	deep	20
visorR59	-	2R	7810000	deletion	fn	3	deep	20
visorR59	-	2R	10970000	tandem duplication	fn	3	deep	20
visorR59	-	X	7810000	deletion	fn	3	deep	20
visorR59	-	4	947000	tandem duplication	fn	3	deep	20
visorR59	-	3R	9938000	deletion	fn	3	deep	20
visorR59	25	3R	8312000	tandem duplication	tp	3	deep	20
visorR59	3	2L	7810000	deletion	tp	3	deep	20
visorR59	-	2L	11987000	tandem duplication	fn	3	deep	20
visorR59	-	3R	5550000	deletion	fn	3	deep	20
visorR59	16	3L	7810000	deletion	tp	3	deep	20
visorR59	32	X	6150000	tandem duplication	tp	3	deep	20
visorR59	-	X	9938000	deletion	fn	3	deep	20
visorR59	-	3L	7160000	deletion	fn	3	deep	20
visorR59	-	2R	5000000	deletion	fn	3	deep	20
visorR59	-	2L	11485000	inversion	fn	3	deep	20
visorR59	27	3R	11485000	inversion	tp	3	deep	20
visorR59	-	2L	5550000	deletion	fn	3	deep	20
visorR59	-	4	390000	tandem duplication	fn	3	deep	20
visorR59	-	2R	8312000	tandem duplication	fn	3	deep	20
visorR59	-	X	5000000	deletion	fn	3	deep	20
visorR59	-	X	7160000	deletion	fn	3	deep	20
visorR59	-	X	8887000	deletion	fn	3	deep	20
visorR59	-	4	727000	deletion	fn	3	deep	20
visorR59	-	3R	8887000	deletion	fn	3	deep	20
visorR59	-	2L	6150000	tandem duplication	fn	3	deep	20
visorR59	35	X	10463000	inversion	tp	3	deep	20
visorR59	-	2L	8312000	tandem duplication	fn	3	deep	20
visorR59	20	3L	10463000	inversion	tp	3	deep	20
visorR59	-	3R	11987000	tandem duplication	fn	3	deep	20
visorR59	-	4	200000	deletion	fn	3	deep	20
visorR59	21	3L	10970000	tandem duplication	tp	3	deep	20
visorR59	-	3R	10463000	inversion	fn	3	deep	20
visorR59	29	4	863000	inversion	tp	3	deep	20
visorR59	-	3R	10970000	tandem duplication	fn	3	deep	20
visorR59	-	X	11485000	inversion	fn	3	deep	20
visorR59	-	2L	9938000	deletion	fn	3	deep	20
visorR59	30	4	925000	inversion	tp	3	deep	20
visorR59	-	2R	8887000	deletion	fn	3	deep	20
visorR59	15	3L	6655000	inversion	tp	3	deep	20
visorR59	-	3L	5000000	deletion	fn	3	deep	20
visorR59	23	3R	6655000	inversion	tp	3	deep	20
visorR59	-	3L	12489000	deletion	fn	3	deep	20
visorR59	-	3R	7810000	deletion	fn	3	deep	20
visorR59	-	X	11987000	tandem duplication	fn	3	deep	20
visorR59	-	4	797000	inversion	fn	3	deep	20
visorR59	8	2R	6655000	inversion	tp	3	deep	20
